DATA,dia_semana,hora,natureza,bairro,logradouro_endereco,endereco,logradouro_detalhe_endereço,detalhe_endereco_acidente,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via
2019-01-01,terça-feira ,00:41:00,SEM VÍTIMA,IPSEP,AVENIDA,AVENIDA RECIFE,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h
2019-01-01,terça-feira ,01:37:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA PADRE BERNADINO PESSOA,RUA,RUA MINISTRO NELSON HUNGRIA,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-01-01,terça-feira ,08:17:00,COM VÍTIMA,JAQUEIRA,RUA,RUA TITO ROSAS,,,COLISÃO COM CICLISTA,0,0,0,"1,0",0,"1,0",0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h
2019-01-01,terça-feira ,09:30:00,COM VÍTIMA,IBURA,AVENIDA,AVENIDA DOIS RIOS,,,COLISÃO FRONTAL,"1,0","1,0",0,0,0,0,0,0,0,"2,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,30 km/h
2019-01-01,terça-feira ,09:54:00,COM VÍTIMA,SAN MARTIN,AVENIDA,AVENIDA GENERAL SAN MARTIN,,,CHOQUE OBJETO FIXO,"1,0",0,0,0,0,0,0,0,0,"4,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,R-6a,40 km/h
2019-01-01,terça-feira ,13:05:00,SEM VÍTIMA,BONGI,EST,EST DO BONGI,,,CHOQUE VEÍCULO PARADO,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-01,terça-feira ,15:50:00,SEM VÍTIMA,MADALENA,EST,EST DOS REMEDIOS,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-01-01,terça-feira ,17:23:00,SEM VÍTIMA,NOVA DESCOBERTA,AVENIDA,AVENIDA VEREADOR OTACILIO AZEVEDO,RUA,RUA NOVA DESCOBERTA,CHOQUE VEÍCULO PARADO,"1,0",0,"1,0",0,0,0,0,0,0,"0,0","0,0",Não informado,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Pare,
2019-01-01,terça-feira ,19:26:00,SEM VÍTIMA,ENGENHO DO MEIO,RUA,RUA ANTONIO CURADO,RUA,RUA PRESIDENTE WASHINGTON LUIZ,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Incompleta,Seca,Mal iluminada,Não existe,Placas Pare,
2019-01-01,terça-feira ,20:30:00,COM VÍTIMA,ESTÂNCIA,AVENIDA,AVENIDA DR JOSE RUFINO,,,COLISÃO FRONTAL,"3,0",0,0,0,0,0,0,0,0,"1,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Outras,
2019-01-02,quarta-feira ,06:41:00,SEM VÍTIMA,BOMBA DO HEMETÉRIO,RUA,RUA PADRE OLIVEIRA,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,Não há placas,40 km/h
2019-01-02,quarta-feira ,07:26:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60 km/h
2019-01-02,quarta-feira ,07:38:00,SEM VÍTIMA,MACAXEIRA,RUA,RUA CARLOS MARIGHELLA,,,COLISÃO FRONTAL,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Placas Pare,
2019-01-02,quarta-feira ,07:39:00,SEM VÍTIMA,IMBIRIBEIRA,RUA,RUA ALAMEDA DAS HORTENCIAS,RUA,RUA SARGENTO SILVINO DE MACEDO,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,40 km/h
2019-01-02,quarta-feira ,08:07:00,COM VÍTIMA,SOLEDADE,RUA,RUA DA SOLEDADE,AVENIDA,AVENIDA OLIVEIRA LIMA,ABALROAMENTO LONGITUDINAL,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2019-01-02,quarta-feira ,08:16:00,SEM VÍTIMA,GRAÇAS,AVENIDA,AVENIDA RUI BARBOSA,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,60 km/h
2019-01-02,quarta-feira ,08:27:00,COM VÍTIMA,AREIAS,AVENIDA,AVENIDA DR JOSE RUFINO,,,ABALROAMENTO LONGITUDINAL,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,R-6a,
2019-01-02,quarta-feira ,08:42:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA CONSELHEIRO AGUIAR,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,,60 km/h
2019-01-02,quarta-feira ,09:11:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,RUA,RUA PROF AURELIO DE CASTRO CAVALCANTI,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-01-02,quarta-feira ,09:16:00,SEM VÍTIMA,MADALENA,RUA,RUA JOSE OSORIO,AVENIDA,AVENIDA BEIRA RIO,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,50 km/h
2019-01-02,quarta-feira ,09:31:00,SEM VÍTIMA,NOVA DESCOBERTA,RUA,RUA SANTA TEREZA,RUA,RUA CORREGO SANTA TEREZINHA,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-02,quarta-feira ,11:31:00,SEM VÍTIMA,SAN MARTIN,RUA,RUA COMENDADOR FRANCO FERREIRA,AVENIDA,AVENIDA CONSUL VILARES FRAGOSO,ABALROAMENTO TRANSVERSAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Outras,
2019-01-02,quarta-feira ,11:47:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,RUA,RUA DEZ DE JULHO,COLISÃO TRASEIRA,"3,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,Não há placas,60 km/h
2019-01-02,quarta-feira ,11:50:00,SEM VÍTIMA,AFOGADOS,RUA,RUA COSME VIANA,,,ABALROAMENTO LONGITUDINAL,0,0,0,0,0,"1,0","1,0",0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2019-01-02,quarta-feira ,12:14:00,SEM VÍTIMA,SANTO ANTÔNIO,AVENIDA,AVENIDA DANTAS BARRETO,RUA,RUA SAO PEDRO,ABALROAMENTO TRANSVERSAL,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não existe,,
2019-01-02,quarta-feira ,13:09:00,SEM VÍTIMA,AREIAS,AVENIDA,AVENIDA RECIFE,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,0,"2,0",0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-02,quarta-feira ,13:43:00,SEM VÍTIMA,IPUTINGA,RUA,RUA MAURICIO DE NASSAU,RUA,RUA N S DA SAUDE,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,40 km/h
2019-01-02,quarta-feira ,14:41:00,SEM VÍTIMA,MADALENA,AVENIDA,AVENIDA VISCONDE DE ALBUQUERQUE,RUA,RUA BARTOLOMEU DE GUSMAO,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-02,quarta-feira ,14:44:00,SEM VÍTIMA,SAN MARTIN,AVENIDA,AVENIDA GENERAL SAN MARTIN,RUA,RUA PROFESSOR SILVIO DA CUNHA SANTOS,ABALROAMENTO TRANSVERSAL,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-02,quarta-feira ,15:08:00,SEM VÍTIMA,PAISSANDU,RUA,RUA SPORT CLUBE DO RECIFE,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60 km/h
2019-01-02,quarta-feira ,15:10:00,SEM VÍTIMA,TAMARINEIRA,AVENIDA,AVENIDA NORTE,,,COLISÃO TRASEIRA,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,R-6a,
2019-01-02,quarta-feira ,15:32:00,VÍTIMA FATAL,BONGI,EST,EST DO BONGI,AVENIDA,AVENIDA MANOEL GONCALVES DA LUZ,COLISÃO COM CICLISTA,0,0,0,"1,0",0,0,"1,0",0,0,0,"1,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Mal conservada,Outros,,
2019-01-02,quarta-feira ,15:36:00,SEM VÍTIMA,BEBERIBE,RUA,RUA PROFESSORA LOURDES DUTRA,,,CHOQUE VEÍCULO PARADO,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,
2019-01-02,quarta-feira ,15:40:00,SEM VÍTIMA,TORREÃO,RUA,RUA VICENTE PIZZON,RUA,RUA MARECHAL DEODORO,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Não informado,Bom,Não existe,Perfeito estado,Seca,Mal conservada,Não existe,Placas Pare,
2019-01-02,quarta-feira ,16:03:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA TENENTE DOMINGOS DE BRITO,RUA,RUA ERNESTO DE PAULA SANTOS,ABALROAMENTO TRANSVERSAL,"3,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,40 km/h
2019-01-02,quarta-feira ,17:05:00,COM VÍTIMA,TAMARINEIRA,AVENIDA,AVENIDA PROFESSOR JOSE DOS ANJOS,,,CHOQUE OBJETO FIXO,0,0,0,0,0,0,"1,0",0,0,"2,0","0,0",Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,,Não há placas,
2019-01-02,quarta-feira ,18:20:00,SEM VÍTIMA,TAMARINEIRA,RUA,RUA CONEGO BARATA,AVENIDA,AVENIDA CONS ROSA E SILVA,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h
2019-01-02,quarta-feira ,18:56:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA PROFESSOR JOAO MEDEIROS,RUA,RUA BRUNO VELOSO,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,
2019-01-02,quarta-feira ,20:47:00,SEM VÍTIMA,AREIAS,AVENIDA,AVENIDA CAPITAO GREGORIO DE CALDAS,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-02,quarta-feira ,23:21:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2019-01-03,quinta-feira ,06:11:00,COM VÍTIMA,SAN MARTIN,RUA,RUA VINTE E UM DE ABRIL,RUA,RUA MANOEL VIEIRA,ABALROAMENTO TRANSVERSAL,"1,0","1,0",0,0,0,0,0,0,0,"2,0","0,0",Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-03,quinta-feira ,07:17:00,COM VÍTIMA,SAN MARTIN,AVENIDA,AVENIDA GENERAL SAN MARTIN,,,ABALROAMENTO TRANSVERSAL,"1,0","1,0",0,0,0,0,0,0,0,"2,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,Outras,
2019-01-03,quinta-feira ,07:20:00,COM VÍTIMA,BOA VISTA,RUA,RUA DO HOSPICIO,RUA,RUA PRINCESA IZABEL,COLISÃO FRONTAL,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,
2019-01-03,quinta-feira ,07:54:00,COM VÍTIMA,MACAXEIRA,AVENIDA,AVENIDA NORTE,,,CHOQUE OBJETO FIXO,"1,0",0,0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h
2019-01-03,quinta-feira ,08:51:00,SEM VÍTIMA,GRAÇAS,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,60 km/h
2019-01-03,quinta-feira ,09:04:00,SEM VÍTIMA,ENCRUZILHADA,AVENIDA,AVENIDA NORTE,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h
2019-01-03,quinta-feira ,09:08:00,SEM VÍTIMA,CASA FORTE,AVENIDA,AVENIDA DEZESSETE DE AGOSTO,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60 km/h
2019-01-03,quinta-feira ,09:29:00,SEM VÍTIMA,ESPINHEIRO,RUA,RUA DO ESPINHEIRO,RUA,RUA BARAO DE ITAMARACA,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Não informado,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,R-6a,
2019-01-03,quinta-feira ,09:36:00,SEM VÍTIMA,POÇO DA PANELA,AVENIDA,AVENIDA DEZESSETE DE AGOSTO,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Outras,60 km/h
2019-01-03,quinta-feira ,09:40:00,SEM VÍTIMA,AFOGADOS,RUA,RUA NICOLAU PEREIRA,RUA,RUA DA PAZ,COLISÃO TRASEIRA,"3,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,
2019-01-03,quinta-feira ,10:45:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,RUA,RUA DEZ DE JULHO,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-03,quinta-feira ,11:01:00,COM VÍTIMA,SANTO ANTÔNIO,AVENIDA,AVENIDA DANTAS BARRETO,RUA,RUA PRIMEIRO DE MARCO,ABALROAMENTO TRANSVERSAL,"1,0",0,0,0,0,"1,0",0,0,0,"1,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-01-03,quinta-feira ,12:57:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA CONSELHEIRO AGUIAR,RUA,RUA MAMANGUAPE,COLISÃO,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Placas Pare,
2019-01-03,quinta-feira ,14:28:00,SEM VÍTIMA,BOA VISTA,RUA,RUA JOSE DE ALENCAR,RUA,RUA JORNALISTA EDMUNDO BITENCOURT,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Placas Pare,30 km/h
2019-01-03,quinta-feira ,15:54:00,COM VÍTIMA,IMBIRIBEIRA,RUA,RUA ITAJAI,RUA,RUA ITACARI,ABALROAMENTO TRANSVERSAL,"1,0","1,0",0,0,0,0,0,0,0,"2,0","0,0",Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,,Placas Pare,
2019-01-03,quinta-feira ,15:59:00,SEM VÍTIMA,CORDEIRO,RUA,RUA GOMES TABORDA,RUA,RUA ADELMAR TAVARES,COLISÃO COM CICLISTA,"1,0",0,0,"1,0",0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Agente,Placas Pare,40 km/h
2019-01-03,quinta-feira ,16:04:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA BOA VIAGEM,RUA,RUA LEANDRO BARRETO,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Não há placas,
2019-01-03,quinta-feira ,16:20:00,SEM VÍTIMA,PINA,RUA,RUA MANOEL DE BRITO,AVENIDA,AVENIDA REPUBLICA ARABE UNIDA,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Não informado,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2019-01-03,quinta-feira ,20:37:00,SEM VÍTIMA,CORDEIRO,RUA,RUA TEOTONIO FREIRE,,,CHOQUE VEÍCULO PARADO,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-04,sexta-feira ,07:58:00,COM VÍTIMA,TOTÓ,RUA,RUA ONZE DE AGOSTO,,,ATROPELAMENTO,0,"1,0",0,0,"1,0",0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,
2019-01-04,sexta-feira ,10:42:00,SEM VÍTIMA,TAMARINEIRA,RUA,RUA SOARES MORENO,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,,Seca,Perfeito estado,,Não há placas,
2019-01-04,sexta-feira ,12:07:00,SEM VÍTIMA,AFOGADOS,RUA,RUA QUITERIO INACIO DE MELLO,,,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,"1,0","0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-04,sexta-feira ,12:30:00,COM VÍTIMA,AFOGADOS,RUA,RUA MANOEL FERNANDES DE ALBUQUERQUE,,,COLISÃO FRONTAL,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-04,sexta-feira ,12:51:00,SEM VÍTIMA,PARNAMIRIM,AVENIDA,AVENIDA PARNAMIRIM,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Não informado,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60 km/h
2019-01-04,sexta-feira ,14:07:00,COM VÍTIMA,GRAÇAS,AVENIDA,AVENIDA RUI BARBOSA,RUA,RUA AMELIA,COLISÃO,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-01-04,sexta-feira ,15:49:00,SEM VÍTIMA,BOA VISTA,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Outras,
2019-01-04,sexta-feira ,16:00:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA TENENTE JOAO CICERO,RUA,RUA FRANCISCO DA CUNHA,ABALROAMENTO TRANSVERSAL,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-01-04,sexta-feira ,16:02:00,SEM VÍTIMA,BOA VISTA,RUA,RUA SETE DE SETEMBRO,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Incompleta,Seca,Mal conservada,Não existe,Outras,
2019-01-04,sexta-feira ,17:37:00,SEM VÍTIMA,MADALENA,AVENIDA,AVENIDA BEIRA RIO,RUA,RUA PROFESSOR JOSE TORRES PIRES,CHOQUE OBJETO FIXO,"1,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Outras,60 km/h
2019-01-04,sexta-feira ,17:49:00,SEM VÍTIMA,CABANGA,RUA,RUA BITURI,,,CHOQUE VEÍCULO PARADO,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Longo da via,Bom,Não existe,Não existente,Seca,Mal iluminada,Não existe,Não há placas,
2019-01-04,sexta-feira ,17:52:00,SEM VÍTIMA,VÁRZEA,AVENIDA,AVENIDA AFONSO OLINDENSE,,,ABALROAMENTO TRANSVERSAL,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,40 km/h
2019-01-04,sexta-feira ,18:41:00,COM VÍTIMA,SANTO ANTÔNIO,AVENIDA,AVENIDA DANTAS BARRETO,RUA,RUA SIQUEIRA CAMPOS,ABALROAMENTO TRANSVERSAL,0,"1,0",0,0,0,"1,0",0,0,0,"1,0","0,0",Esquina,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2019-01-04,sexta-feira ,18:49:00,SEM VÍTIMA,AFLITOS,AVENIDA,AVENIDA CONS ROSA E SILVA,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-01-04,sexta-feira ,19:53:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,AVENIDA,AVENIDA ENGENHEIRO ALVES DE SOUZA,COLISÃO TRASEIRA,"2,0","1,0",0,0,0,0,0,0,0,"2,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-01-04,sexta-feira ,22:12:00,VÍTIMA FATAL,AFOGADOS,RUA,RUA COSME VIANA,RUA,RUA GURUPE,ATROPELAMENTO,0,"1,0",0,0,"1,0",0,0,0,0,0,"1,0",Longo da via,Bom,Não existe,,Seca,Perfeito estado,,R-32,
2019-01-04,sexta-feira ,23:00:00,SEM VÍTIMA,TORRE,AVENIDA,AVENIDA BEIRA RIO,,,CHOQUE OBJETO FIXO,"1,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,,
2019-01-04,sexta-feira ,23:17:00,COM VÍTIMA,ARRUDA,RUA,RUA DO MACHADO,RUA,RUA ZEFERINO AGRA,ABALROAMENTO TRANSVERSAL,0,"2,0",0,0,0,0,0,0,0,"1,0","0,0",Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Placas Pare,30 km/h
2019-01-05,sábado ,01:06:00,SEM VÍTIMA,PINA,RUA,RUA PEREIRA DA COSTA,AVENIDA,AVENIDA CONSELHEIRO AGUIAR,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2019-01-05,sábado ,05:44:00,SEM VÍTIMA,NOVA DESCOBERTA,RUA,RUA NOVA DESCOBERTA,,,CHOQUE VEÍCULO PARADO,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h
2019-01-05,sábado ,06:30:00,COM VÍTIMA,MADALENA,RUA,RUA REAL DA TORRE,RUA,RUA JOSE OSORIO,CHOQUE OBJETO FIXO,"1,0",0,0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Sem defeito,,Seca,Outros,Faixa de pedestre,R-6a,
